agg_name,xx,yy
Eristalis pertinax,238.00,55.00
Eristalis pertinax,238.00,57.00
Eristalis pertinax,238.00,61.00
Eristalis pertinax,238.00,63.00
Eristalis pertinax,238.00,64.00
Eristalis pertinax,238.00,570.00
Eristalis pertinax,238.00,571.00
Eristalis pertinax,238.00,623.00
Eristalis pertinax,238.40,605.30
Eristalis pertinax,239.00,52.00
Eristalis pertinax,239.00,54.00
Eristalis pertinax,239.00,55.00
Eristalis pertinax,239.00,56.00
Eristalis pertinax,239.00,58.00
Eristalis pertinax,239.00,59.00
Eristalis pertinax,239.00,63.00
Eristalis pertinax,239.00,65.00
Eristalis pertinax,239.00,73.00
Eristalis pertinax,239.00,365.00
Eristalis pertinax,239.00,595.00
Eristalis pertinax,239.00,598.00
Eristalis pertinax,239.00,605.30
Eristalis pertinax,239.00,610.00
Eristalis pertinax,239.00,623.00
Eristalis pertinax,240.00,51.00
Eristalis pertinax,240.00,52.00
Eristalis pertinax,240.00,53.00
Eristalis pertinax,240.00,54.00
Eristalis pertinax,240.00,55.00
Eristalis pertinax,240.00,57.00
Eristalis pertinax,240.00,59.00
Eristalis pertinax,240.80,566.00
Eristalis pertinax,240.90,901.30
Eristalis pertinax,241.00,50.00
Eristalis pertinax,241.00,51.00
Eristalis pertinax,241.00,52.00
Eristalis pertinax,241.00,54.00
Eristalis pertinax,241.00,55.00
Eristalis pertinax,241.00,56.00
Eristalis pertinax,241.00,68.00
Eristalis pertinax,241.00,72.00
Eristalis pertinax,241.00,363.00
Eristalis pertinax,241.00,580.00
Eristalis pertinax,241.20,205.00
Eristalis pertinax,241.20,367.20
Eristalis pertinax,242.00,50.00
Eristalis pertinax,242.00,51.00
Eristalis pertinax,242.00,52.00
Eristalis pertinax,242.00,53.00
Eristalis pertinax,242.00,54.00
Eristalis pertinax,242.00,56.00
Eristalis pertinax,242.00,57.00
Eristalis pertinax,242.00,61.00
Eristalis pertinax,242.00,69.00
Eristalis pertinax,242.00,364.00
Eristalis pertinax,242.30,69.50
Eristalis pertinax,242.50,494.20
Eristalis pertinax,243.00,50.00
Eristalis pertinax,243.00,51.00
Eristalis pertinax,243.00,52.00
Eristalis pertinax,243.00,53.00
Eristalis pertinax,243.00,54.00
Eristalis pertinax,243.00,55.00
Eristalis pertinax,243.00,61.00
Eristalis pertinax,243.00,63.00
Eristalis pertinax,243.00,70.00
Eristalis pertinax,243.00,71.00
Eristalis pertinax,243.00,369.00
Eristalis pertinax,243.50,618.40
Eristalis pertinax,244.00,48.00
Eristalis pertinax,244.00,51.00
Eristalis pertinax,244.00,52.00
Eristalis pertinax,244.00,53.00
Eristalis pertinax,244.00,68.00
Eristalis pertinax,244.00,69.00
Eristalis pertinax,244.00,195.00
Eristalis pertinax,244.00,347.10
Eristalis pertinax,244.00,500.00
Eristalis pertinax,244.30,194.40
Eristalis pertinax,245.00,51.00
Eristalis pertinax,245.00,52.00
Eristalis pertinax,245.00,53.00
Eristalis pertinax,245.00,69.00
Eristalis pertinax,245.00,184.00
Eristalis pertinax,245.00,390.70
Eristalis pertinax,245.00,626.00
Eristalis pertinax,245.70,200.90
Eristalis pertinax,245.90,625.90
Eristalis pertinax,245.90,626.00
Eristalis pertinax,246.00,347.00
Eristalis pertinax,246.00,625.00
Eristalis pertinax,247.00,118.20
Eristalis pertinax,247.00,381.00
Eristalis pertinax,247.00,381.70
Eristalis pertinax,247.20,583.10
Eristalis pertinax,247.40,583.20
Eristalis pertinax,247.80,632.80
Eristalis pertinax,248.00,70.00
Eristalis pertinax,248.00,185.00
Eristalis pertinax,248.00,185.50
Eristalis pertinax,248.10,115.80
Eristalis pertinax,248.10,390.00
Eristalis pertinax,248.30,114.80
Eristalis pertinax,248.90,367.50
Eristalis pertinax,249.00,572.00
Eristalis pertinax,249.00,637.00
Eristalis pertinax,249.10,572.10
Eristalis pertinax,249.30,380.80
Eristalis pertinax,249.80,377.90
Eristalis pertinax,250.00,187.00
Eristalis pertinax,250.10,377.50
Eristalis pertinax,250.10,377.60
Eristalis pertinax,250.30,112.90
Eristalis pertinax,250.30,381.50
Eristalis pertinax,250.60,380.50
Eristalis pertinax,250.70,207.60
Eristalis pertinax,250.80,367.90
Eristalis pertinax,251.00,187.00
Eristalis pertinax,252.00,110.00
Eristalis pertinax,252.00,187.00
Eristalis pertinax,252.00,188.00
Eristalis pertinax,252.10,222.90
Eristalis pertinax,252.20,121.30
Eristalis pertinax,253.00,199.00
Eristalis pertinax,255.20,207.70
Eristalis pertinax,255.40,198.90
Eristalis pertinax,255.90,370.90
Eristalis pertinax,256.00,186.00
Eristalis pertinax,256.30,370.90
Eristalis pertinax,257.00,361.00
Eristalis pertinax,257.00,899.00
Eristalis pertinax,258.00,220.50
Eristalis pertinax,258.00,336.00
Eristalis pertinax,258.50,219.50
Eristalis pertinax,259.00,368.00
Eristalis pertinax,259.80,220.30
Eristalis pertinax,259.80,332.70
Eristalis pertinax,259.80,368.30
Eristalis pertinax,259.90,380.90
Eristalis pertinax,260.00,344.60
Eristalis pertinax,260.30,367.90
Eristalis pertinax,260.80,75.00
Eristalis pertinax,260.80,334.30
Eristalis pertinax,261.00,338.00
Eristalis pertinax,261.00,343.30
Eristalis pertinax,261.10,371.90
Eristalis pertinax,263.00,337.00
Eristalis pertinax,263.60,578.40
Eristalis pertinax,266.00,78.00
Eristalis pertinax,266.60,890.50
Eristalis pertinax,266.90,78.40
Eristalis pertinax,266.90,78.60
Eristalis pertinax,266.90,78.70
Eristalis pertinax,266.90,78.90
Eristalis pertinax,266.90,218.90
Eristalis pertinax,267.00,73.00
Eristalis pertinax,267.20,73.40
Eristalis pertinax,267.70,250.10
Eristalis pertinax,268.00,80.00
Eristalis pertinax,268.00,81.00
Eristalis pertinax,268.50,78.80
Eristalis pertinax,269.50,79.30
Eristalis pertinax,270.20,213.50
Eristalis pertinax,272.70,140.30
Eristalis pertinax,273.00,74.00
Eristalis pertinax,273.00,653.00
Eristalis pertinax,273.70,322.70
Eristalis pertinax,274.00,655.00
Eristalis pertinax,275.00,316.00
Eristalis pertinax,275.00,560.00
Eristalis pertinax,276.60,137.30
Eristalis pertinax,276.90,358.90
Eristalis pertinax,277.00,367.00
Eristalis pertinax,277.50,35.50
Eristalis pertinax,277.60,382.70
Eristalis pertinax,278.50,377.10
Eristalis pertinax,278.60,635.20
Eristalis pertinax,278.90,298.60
Eristalis pertinax,279.00,181.00
Eristalis pertinax,279.40,555.60
Eristalis pertinax,279.50,36.50
Eristalis pertinax,279.80,636.90
Eristalis pertinax,280.30,357.20
Eristalis pertinax,280.30,379.00
Eristalis pertinax,281.00,629.00
Eristalis pertinax,281.90,608.70
Eristalis pertinax,282.50,66.50
Eristalis pertinax,283.00,631.00
Eristalis pertinax,283.00,671.00
Eristalis pertinax,283.20,139.70
Eristalis pertinax,283.30,74.90
Eristalis pertinax,283.40,138.90
Eristalis pertinax,284.00,177.00
Eristalis pertinax,284.00,561.00
Eristalis pertinax,284.10,240.50
Eristalis pertinax,284.80,236.90
Eristalis pertinax,284.90,240.50
Eristalis pertinax,285.00,87.00
Eristalis pertinax,285.90,135.50
Eristalis pertinax,286.00,176.00
Eristalis pertinax,287.00,61.00
Eristalis pertinax,287.00,62.00
Eristalis pertinax,287.00,63.00
Eristalis pertinax,287.00,204.00
Eristalis pertinax,287.00,205.00
Eristalis pertinax,287.80,146.90
Eristalis pertinax,288.00,204.00
Eristalis pertinax,288.00,356.00
Eristalis pertinax,288.30,561.50
Eristalis pertinax,289.70,145.40
Eristalis pertinax,290.00,93.00
Eristalis pertinax,290.00,857.00
Eristalis pertinax,291.00,556.00
Eristalis pertinax,291.30,556.20
Eristalis pertinax,291.50,556.20
Eristalis pertinax,291.50,556.30
Eristalis pertinax,292.00,842.00
Eristalis pertinax,292.80,138.20
Eristalis pertinax,294.00,56.00
Eristalis pertinax,295.00,511.00
Eristalis pertinax,295.00,819.00
Eristalis pertinax,296.00,125.00
Eristalis pertinax,296.50,147.40
Eristalis pertinax,296.90,127.20
Eristalis pertinax,297.50,256.30
Eristalis pertinax,297.90,206.30
Eristalis pertinax,297.90,517.60
Eristalis pertinax,298.10,249.20
Eristalis pertinax,298.60,516.80
Eristalis pertinax,298.70,517.10
Eristalis pertinax,299.00,861.00
Eristalis pertinax,299.20,143.40
Eristalis pertinax,299.30,143.00
Eristalis pertinax,299.80,137.50
Eristalis pertinax,299.90,135.20
Eristalis pertinax,301.00,504.00
Eristalis pertinax,301.00,505.00
Eristalis pertinax,301.60,143.50
Eristalis pertinax,301.60,504.10
Eristalis pertinax,301.60,505.80
Eristalis pertinax,302.00,503.00
Eristalis pertinax,302.30,504.60
Eristalis pertinax,302.70,288.20
Eristalis pertinax,303.00,826.00
Eristalis pertinax,303.40,826.80
Eristalis pertinax,303.70,224.20
Eristalis pertinax,303.80,124.70
Eristalis pertinax,303.90,353.90
Eristalis pertinax,304.00,204.00
Eristalis pertinax,304.00,210.00
Eristalis pertinax,304.20,124.10
Eristalis pertinax,305.30,142.90
Eristalis pertinax,305.50,126.50
Eristalis pertinax,305.50,137.50
Eristalis pertinax,305.50,323.20
Eristalis pertinax,305.50,763.00
Eristalis pertinax,306.10,94.20
Eristalis pertinax,306.40,500.40
Eristalis pertinax,306.50,121.30
Eristalis pertinax,308.50,307.90
Eristalis pertinax,308.70,125.20
Eristalis pertinax,308.70,494.70
Eristalis pertinax,309.70,308.80
Eristalis pertinax,310.00,224.00
Eristalis pertinax,310.00,500.00
Eristalis pertinax,310.00,514.00
Eristalis pertinax,310.00,516.00
Eristalis pertinax,310.20,383.80
Eristalis pertinax,311.00,497.00
Eristalis pertinax,311.20,140.90
Eristalis pertinax,311.80,127.20
Eristalis pertinax,312.00,500.00
Eristalis pertinax,312.00,514.00
Eristalis pertinax,312.50,116.80
Eristalis pertinax,312.90,238.50
Eristalis pertinax,313.00,556.00
Eristalis pertinax,313.10,135.50
Eristalis pertinax,313.60,308.10
Eristalis pertinax,314.00,371.00
Eristalis pertinax,314.00,381.70
Eristalis pertinax,314.50,137.50
Eristalis pertinax,314.50,140.50
Eristalis pertinax,315.10,117.00
Eristalis pertinax,315.20,140.40
Eristalis pertinax,315.30,115.30
Eristalis pertinax,315.30,121.10
Eristalis pertinax,315.50,128.80
Eristalis pertinax,315.50,140.20
Eristalis pertinax,315.50,142.00
Eristalis pertinax,316.00,531.00
Eristalis pertinax,316.00,534.00
Eristalis pertinax,316.50,142.70
Eristalis pertinax,316.70,350.40
Eristalis pertinax,316.80,129.80
Eristalis pertinax,317.00,238.00
Eristalis pertinax,318.00,191.00
Eristalis pertinax,318.00,242.00
Eristalis pertinax,318.00,492.00
Eristalis pertinax,318.30,144.20
Eristalis pertinax,318.50,117.40
Eristalis pertinax,318.50,135.10
Eristalis pertinax,318.50,388.00
Eristalis pertinax,318.70,242.30
Eristalis pertinax,318.80,240.00
Eristalis pertinax,318.90,117.80
Eristalis pertinax,318.90,142.90
Eristalis pertinax,319.00,475.00
Eristalis pertinax,319.40,135.70
Eristalis pertinax,319.80,136.00
Eristalis pertinax,319.90,336.40
Eristalis pertinax,320.00,473.60
Eristalis pertinax,320.60,119.20
Eristalis pertinax,320.60,532.20
Eristalis pertinax,320.80,117.60
Eristalis pertinax,320.80,553.70
Eristalis pertinax,320.90,116.20
Eristalis pertinax,321.00,143.00
Eristalis pertinax,321.20,145.70
Eristalis pertinax,322.00,498.00
Eristalis pertinax,322.00,526.00
Eristalis pertinax,322.00,550.30
Eristalis pertinax,322.50,113.80
Eristalis pertinax,322.50,117.00
Eristalis pertinax,322.50,117.40
Eristalis pertinax,322.50,120.20
Eristalis pertinax,322.80,116.50
Eristalis pertinax,323.00,496.00
Eristalis pertinax,323.00,550.00
Eristalis pertinax,323.00,559.92
Eristalis pertinax,323.20,550.70
Eristalis pertinax,323.30,550.70
Eristalis pertinax,323.40,499.40
Eristalis pertinax,323.50,135.90
Eristalis pertinax,323.92,560.14
Eristalis pertinax,324.20,142.20
Eristalis pertinax,324.70,489.50
Eristalis pertinax,324.80,384.80
Eristalis pertinax,325.00,228.00
Eristalis pertinax,325.00,520.80
Eristalis pertinax,325.10,522.00
Eristalis pertinax,325.20,338.30
Eristalis pertinax,325.30,228.50
Eristalis pertinax,325.40,518.50
Eristalis pertinax,325.70,139.60
Eristalis pertinax,325.70,518.70
Eristalis pertinax,325.80,115.60
Eristalis pertinax,325.80,119.30
Eristalis pertinax,325.80,142.10
Eristalis pertinax,326.00,89.60
Eristalis pertinax,326.00,117.00
Eristalis pertinax,326.00,338.00
Eristalis pertinax,326.00,518.00
Eristalis pertinax,326.20,192.80
Eristalis pertinax,326.30,346.70
Eristalis pertinax,326.40,115.80
Eristalis pertinax,326.70,523.20
Eristalis pertinax,326.90,230.10
Eristalis pertinax,327.00,521.00
Eristalis pertinax,327.20,230.20
Eristalis pertinax,327.30,214.60
Eristalis pertinax,327.50,378.70
Eristalis pertinax,327.60,89.50
Eristalis pertinax,327.60,114.50
Eristalis pertinax,328.00,494.00
Eristalis pertinax,328.40,119.80
Eristalis pertinax,328.50,337.20
Eristalis pertinax,329.00,221.00
Eristalis pertinax,329.00,492.00
Eristalis pertinax,329.00,1020.30
Eristalis pertinax,329.30,108.60
Eristalis pertinax,329.50,473.70
Eristalis pertinax,330.00,359.00
Eristalis pertinax,330.00,487.00
Eristalis pertinax,330.00,516.00
Eristalis pertinax,330.10,209.60
Eristalis pertinax,330.20,112.80
Eristalis pertinax,330.50,493.80
Eristalis pertinax,330.80,148.50
Eristalis pertinax,330.80,1021.10
Eristalis pertinax,331.00,335.00
Eristalis pertinax,331.30,114.90
Eristalis pertinax,331.70,439.40
Eristalis pertinax,332.00,91.00
Eristalis pertinax,332.00,229.00
Eristalis pertinax,332.00,540.00
Eristalis pertinax,332.00,568.00
Eristalis pertinax,333.00,347.00
Eristalis pertinax,333.00,482.00
Eristalis pertinax,333.00,489.00
Eristalis pertinax,333.00,489.80
Eristalis pertinax,333.00,498.90
Eristalis pertinax,333.20,489.50
Eristalis pertinax,333.30,209.60
Eristalis pertinax,333.50,203.40
Eristalis pertinax,333.50,223.20
Eristalis pertinax,333.50,494.40
Eristalis pertinax,333.60,223.40
Eristalis pertinax,333.70,347.40
Eristalis pertinax,333.80,151.20
Eristalis pertinax,333.80,554.30
Eristalis pertinax,333.90,347.80
Eristalis pertinax,333.90,493.70
Eristalis pertinax,334.00,235.90
Eristalis pertinax,334.00,347.70
Eristalis pertinax,334.00,487.00
Eristalis pertinax,334.00,554.30
Eristalis pertinax,334.50,124.20
Eristalis pertinax,334.50,129.40
Eristalis pertinax,334.50,541.50
Eristalis pertinax,334.60,491.50
Eristalis pertinax,334.70,506.50
Eristalis pertinax,335.00,208.00
Eristalis pertinax,335.00,209.00
Eristalis pertinax,335.00,500.00
Eristalis pertinax,335.20,120.90
Eristalis pertinax,335.40,114.30
Eristalis pertinax,335.40,342.50
Eristalis pertinax,335.40,445.00
Eristalis pertinax,335.70,356.00
Eristalis pertinax,335.80,356.20
Eristalis pertinax,335.90,114.30
Eristalis pertinax,335.90,139.70
Eristalis pertinax,335.90,208.40
Eristalis pertinax,336.00,208.50
Eristalis pertinax,336.10,105.20
Eristalis pertinax,336.10,442.80
Eristalis pertinax,336.30,382.00
Eristalis pertinax,336.60,542.90
Eristalis pertinax,336.80,185.50
Eristalis pertinax,337.00,531.00
Eristalis pertinax,337.00,550.00
Eristalis pertinax,337.40,225.10
Eristalis pertinax,337.50,140.20
Eristalis pertinax,337.60,365.50
Eristalis pertinax,337.90,558.90
Eristalis pertinax,338.00,319.00
Eristalis pertinax,338.00,556.00
Eristalis pertinax,338.00,557.00
Eristalis pertinax,338.00,558.00
Eristalis pertinax,338.10,365.40
Eristalis pertinax,338.20,153.50
Eristalis pertinax,338.30,558.50
Eristalis pertinax,338.40,138.40
Eristalis pertinax,338.40,364.40
Eristalis pertinax,338.50,559.70
Eristalis pertinax,338.50,578.20
Eristalis pertinax,338.60,139.90
Eristalis pertinax,338.60,559.30
Eristalis pertinax,338.70,534.10
Eristalis pertinax,338.70,559.70
Eristalis pertinax,338.80,185.10
Eristalis pertinax,339.00,139.80
Eristalis pertinax,339.00,474.00
Eristalis pertinax,339.00,519.00
Eristalis pertinax,339.00,556.00
Eristalis pertinax,339.40,115.50
Eristalis pertinax,339.50,556.50
Eristalis pertinax,339.80,141.40
Eristalis pertinax,339.80,556.00
Eristalis pertinax,339.90,106.50
Eristalis pertinax,339.90,141.50
Eristalis pertinax,339.90,556.50
Eristalis pertinax,340.00,92.50
Eristalis pertinax,340.00,137.00
Eristalis pertinax,340.00,479.00
Eristalis pertinax,340.00,527.50
Eristalis pertinax,340.00,540.00
Eristalis pertinax,340.00,555.00
Eristalis pertinax,340.00,556.00
Eristalis pertinax,340.30,127.60
Eristalis pertinax,340.50,106.60
Eristalis pertinax,340.50,122.40
Eristalis pertinax,340.50,130.50
Eristalis pertinax,340.70,143.10
Eristalis pertinax,340.80,137.70
Eristalis pertinax,340.80,141.10
Eristalis pertinax,340.90,212.50
Eristalis pertinax,341.10,225.70
Eristalis pertinax,341.20,131.40
Eristalis pertinax,341.30,357.20
Eristalis pertinax,341.40,106.50
Eristalis pertinax,341.50,142.30
Eristalis pertinax,341.60,189.70
Eristalis pertinax,341.70,527.90
Eristalis pertinax,341.80,110.40
Eristalis pertinax,342.00,186.00
Eristalis pertinax,342.00,414.00
Eristalis pertinax,342.00,479.00
Eristalis pertinax,342.00,483.00
Eristalis pertinax,342.00,610.00
Eristalis pertinax,342.30,111.50
Eristalis pertinax,342.30,140.50
Eristalis pertinax,342.40,194.50
Eristalis pertinax,342.60,533.40
Eristalis pertinax,342.60,536.90
Eristalis pertinax,342.80,140.80
Eristalis pertinax,342.90,527.30
Eristalis pertinax,343.00,333.00
Eristalis pertinax,343.00,477.00
Eristalis pertinax,343.00,482.00
Eristalis pertinax,343.00,487.00
Eristalis pertinax,343.10,119.00
Eristalis pertinax,343.10,564.00
Eristalis pertinax,343.30,139.30
Eristalis pertinax,343.30,172.70
Eristalis pertinax,343.30,479.20
Eristalis pertinax,343.40,124.30
Eristalis pertinax,343.70,486.50
Eristalis pertinax,343.80,483.00
Eristalis pertinax,343.80,526.40
Eristalis pertinax,343.90,486.40
Eristalis pertinax,344.00,476.00
Eristalis pertinax,344.50,118.70
Eristalis pertinax,344.50,144.00
Eristalis pertinax,344.50,144.50
Eristalis pertinax,344.90,129.90
Eristalis pertinax,344.90,477.30
Eristalis pertinax,345.30,144.40
